CP3,CPZ,CP4,PO3,POZ,PO4,taskID,stimID
0.8257467448711395,0.6407944142818451,0.7173908561468124,9.274861478805542,11.19459800720215,9.468220710754395,0.0,-1.0
1.7363411843776704,0.5603059440851211,0.112715058401227,10.528582763671876,10.305331993103028,9.701590204238892,0.0,-1.0
0.41396316289901736,1.0978820621967316,1.3858970403671265,8.047606086730957,9.978707027435304,8.290472459793092,0.0,-1.0
2.0897433400154113,1.3465089976787568,1.400686973333359,7.610290002822876,9.024677181243897,8.761882781982422,0.0,-1.0
2.6478697657585144,0.6431297063827515,0.2680874526500702,7.828247594833375,9.637759637832643,8.265407466888428,0.0,-1.0
2.691928267478943,0.2992242112755776,-3.2871071934700016,2.7542017221450807,3.1954095840454104,-1.842206132411957,0.0,-1.0
1.5408023715019226,-0.7967895984649659,-4.36148099899292,-0.1564621925354004,0.03829820919781923,-3.3230702161788943,0.0,-1.0
1.3782684445381166,0.31697218716144565,-4.9480975627899175,-4.07019671201706,-5.331546592712402,-8.44257574081421,0.0,-1.0
1.1698078572750092,-0.423771245777607,-4.715972757339478,-4.832113265991211,-5.3967780590057375,-4.088723087310791,0.0,-1.0
0.6074781060218811,-0.6319204419851303,-3.6971783280372623,-6.034303164482117,-5.035903143882751,-5.464967536926269,0.0,-1.0
0.9031216174364091,-0.27322504520416263,-2.6908385396003722,-6.486097383499146,-4.282238030433655,-5.859626269340516,0.0,-1.0
-0.284589958190918,0.2234062157571316,-2.4973235964775085,-4.834448432922364,-2.912220776081085,-3.158979427814484,0.0,-1.0
-0.857973325252533,0.19413767829537393,0.774682492017746,-2.8824851989746096,-1.375777566432953,-1.0340516835451126,0.0,-1.0
-1.1145401537418367,0.09450005069375038,0.6890564292669297,-0.15630651265382767,1.7260659992694856,1.8524813175201418,0.0,-1.0
1.1188993155956268,1.8970068275928498,1.0514882683753968,2.140184998512268,3.6264979720115664,1.0402790039777756,0.0,-1.0
1.2272552669048309,0.4653388068079949,0.9470244079828263,6.4468651771545415,6.760256695747376,4.419084119796753,0.0,-1.0
1.6183328926563263,0.14058245345950127,2.7956136345863345,7.701987862586975,8.298412227630616,5.686816906929017,0.0,-1.0
1.962394005060196,0.34032473266124724,2.018128842115402,8.372517728805542,10.17066535949707,7.270744013786317,0.0,-1.0
3.2987835288047793,1.2971571922302247,1.069080501794815,7.519214987754822,9.404856777191162,5.664242792129516,0.0,-1.0
4.563402843475342,2.2418463706970218,3.2539467215538025,8.812168979644776,10.061219930648804,5.411723828315735,0.0,-1.0
2.5964940905570986,0.8694938868284225,2.2774979710578918,6.688019227981568,7.975680041313172,5.274410605430603,0.0,-1.0
1.4902051270008088,0.9468687593936921,3.5517696261405947,7.255642533302307,9.662824630737305,8.35741674900055,0.0,-1.0
2.714035248756409,0.19553882852196694,4.106004023551941,7.770177340507508,10.953287744522095,9.871130132675171,0.0,-1.0
