CP3,CPZ,CP4,PO3,POZ,PO4,taskID,stimID
3.573565435409546,-0.44074075967073445,5.1598272085189825,-0.26326128244400027,4.437921667098999,6.555532550811768,0.0,-1.0
6.638667798042298,1.1095582723617554,3.8078694462776186,2.8505699157714846,6.014219927787781,8.808276700973511,0.0,-1.0
6.951125049591065,1.9223832428455354,5.5611800193786625,2.280455982685089,3.4188158154487613,7.289892983436585,0.0,-1.0
6.33150372505188,-0.38983218669891356,2.8543064832687377,3.8618917107582096,2.6224933505058288,5.896834230422974,0.0,-1.0
6.070421648025513,1.2406440496444702,4.109740340709687,5.7573415517807005,6.112923288345337,10.212855577468872,0.0,-1.0
3.39810973405838,-0.2738477647304535,2.863491690158844,0.9277196019887924,2.041325676441193,4.067861545085907,0.0,-1.0
4.1348053336143495,0.8506561517715454,1.2663318872451783,3.74979944229126,3.4108757972717285,3.998893511295319,0.0,-1.0
3.4787541031837463,0.31852901726961136,0.2629498913884163,3.295825517177582,-0.21344245299696923,-4.292045831680298,0.0,-1.0
2.512736248970032,0.8223217248916627,1.3553829073905945,0.2613930612802506,-2.4952996015548705,-3.1628717064857486,0.0,-1.0
2.5834166049957275,0.8041067093610764,2.2069733262062075,1.1638919591903687,0.4605126053094864,1.200321865081787,0.0,-1.0
2.7935896396636966,-1.3005823373794556,2.619691050052643,2.7403459310531617,0.9630598425865173,1.1936275362968445,0.0,-1.0
1.9108627438545227,-1.2393986105918884,6.7899925231933596,5.947898483276368,5.0103710174560545,8.143351435661316,0.0,-1.0
3.8892921209335327,-2.7471959710121157,7.315269398689271,12.784284925460817,9.506518650054932,16.07341561317444,0.0,-1.0
3.8981661558151246,-1.7025577425956726,6.995650434494019,12.20576434135437,9.387420129776002,15.524163722991943,0.0,-1.0
3.621671676635742,0.7939872980117798,5.420597863197327,8.132765078544617,6.746245193481446,14.263592147827149,0.0,-1.0
2.6779167652130127,0.3820480048656464,6.784232211112976,10.927599906921387,10.53247504234314,21.78016004562378,0.0,-1.0
2.043038249015808,0.3924788072705269,4.932217526435852,1.4052017211914063,4.583330368995667,4.958683919906616,0.0,-1.0
3.405582618713379,-0.7949213773012161,3.6003430008888246,8.69945411682129,8.974390983581543,12.376548957824708,0.0,-1.0
3.3442431807518007,0.2103287771344185,4.425622987747192,8.650725030899048,5.415616106987,8.189589643478394,0.0,-1.0
3.2483421206474308,-0.09558984115719796,3.302675557136536,6.473642992973328,2.6439774870872497,4.848771357536316,0.0,-1.0
2.403913164138794,0.2883263692259789,4.301854133605957,7.615116548538208,3.7122795581817627,5.314577078819275,0.0,-1.0
2.1278858184814453,-2.00333890914917,1.2277222752571106,5.368287920951843,2.510867965221405,0.6568298488855362,0.0,-1.0
4.860914826393127,-1.1199890434741975,0.5965802639722825,4.515608024597168,1.0049387633800506,2.0944139242172244,0.0,-1.0
5.919719767570496,-0.16346795931458474,1.1628021061420442,2.914089059829712,0.29470940083265307,2.0072309374809265,0.0,-1.0
4.696668076515198,-0.1763897180557251,0.44369877129793167,1.4416317522525788,0.778107511997223,0.783712112903595,0.0,-1.0
3.483424437046051,-0.7083611726760864,1.6748460352420809,4.383899402618408,2.932926607131958,8.465460777282715,0.0,-1.0
4.592982959747315,-0.818429633975029,0.37301832139492036,6.887294483184815,5.864919447898865,5.770107865333557,0.0,-1.0
3.145435059070587,-1.1469224452972413,1.2825229704380037,8.08668258190155,5.767305564880371,7.271833491325379,0.0,-1.0
1.8239911794662476,-0.13295395150780678,3.45960488319397,8.741021490097046,5.49548192024231,6.596632790565491,0.0,-1.0
-1.1403837025165557,-1.3820048868656158,3.3129507422447206,4.833669877052308,5.9229892015457155,9.954732513427734,0.0,-1.0
-2.248385238647461,-0.20270027518272402,5.388371157646179,0.8332195669412613,4.342487740516662,8.996187543869018,0.0,-1.0
-4.565426588058472,-1.8205661594867708,4.955725908279419,-6.148263716697693,-0.054800691269338134,9.36064281463623,0.0,-1.0
-3.9534338593482974,-0.7013554215431214,5.322205424308777,-3.7223990321159364,0.7572459071874619,6.360771918296814,0.0,-1.0
-1.97360320687294,-0.41847800463438034,5.10362548828125,-3.9772534132003785,1.19534010887146,7.086258316040039,0.0,-1.0
1.0026035338640213,0.2489383578300476,2.044906407594681,1.4038005709648134,3.1156994819641115,6.776447653770447,0.0,-1.0
2.231726896762848,0.112715058401227,2.0635884940624236,0.2782069265842438,0.8775894284248352,2.6881916999816897,0.0,-1.0
2.563489079475403,1.0485302567481996,5.000562715530395,1.4668525815010072,3.358566105365753,7.622900605201721,0.0,-1.0
0.8796133607625962,1.0032262533903122,7.072869658470154,4.333302283287049,6.898815107345581,13.320460081100464,0.0,-1.0
-0.24068712070584297,-0.1474325403571129,7.140124869346619,4.339996862411499,5.831602764129639,7.348741292953491,0.0,-1.0
-0.7295341998338699,-0.6199328094720841,6.81350040435791,6.48002564907074,7.93956105709076,11.213746976852418,0.0,-1.0
-0.8550153136253358,1.0830920040607452,5.536115026474,4.44866373538971,5.564916586875916,6.026519107818603,0.0,-1.0
0.9347254157066346,0.656674200296402,3.8094263076782227,7.32725715637207,4.528840970993042,6.118061256408692,0.0,-1.0
1.1254380583763124,0.5302589446306228,4.326763415336609,4.5381821393966675,1.7642086029052735,2.0478644192218782,0.0,-1.0
-0.10306266322731972,-0.5512762606143952,5.55806679725647,3.940667796134949,1.057871299982071,3.0392588138580323,0.0,-1.0
-0.2975117012858391,-0.603897374868393,5.366419887542725,4.163918316364288,1.690881532430649,7.301413607597351,0.0,-1.0
-1.5281920194625855,0.5416238576173783,5.124020147323608,-0.5031699568033219,1.5095099329948425,1.5006358981132508,0.0,-1.0
-0.8916009932756425,1.2314587175846101,5.563048553466797,1.8840850532054902,3.616689920425415,7.418799304962159,0.0,-1.0
-1.7698132038116456,-0.14821095541119575,3.0400371193885802,-2.0050513565540315,1.3393475353717805,2.9553452610969546,0.0,-1.0
-2.4397204756736754,0.985634019970894,3.7093217968940735,-3.767236089706421,0.8327525585889817,0.7222170263528824,0.0,-1.0
-3.1954095840454104,0.07612937092781068,3.7371890902519227,-5.780538511276245,0.4332679688930512,0.5794550389051437,0.0,-1.0
