CP3,CPZ,CP4,PO3,POZ,PO4,taskID,stimID
5.415304684638977,0.11302642598748208,-5.6379321098327635,-2.2166256666183473,-11.169065380096436,-20.335881328582765,0.0,-1.0
5.50622398853302,0.8962715148925782,-3.12083694934845,0.7248636782169342,-7.09949176311493,-15.047460222244263,0.0,-1.0
6.884959316253663,-2.004584348201752,-4.693554353713989,2.357986378669739,-5.752826929092407,-13.386002969741822,0.0,-1.0
10.704349136352539,1.2516975402832031,0.1264152243733406,6.160251474380494,-0.3853173449635506,-8.513411808013917,0.0,-1.0
8.60308542251587,-0.2550100296735764,-1.6440207302570344,3.6370843291282657,-1.5211861431598663,-6.698294663429261,0.0,-1.0
9.687579202651978,0.9980887234210969,-2.394105112552643,5.739126849174499,-3.134225857257843,-10.607513809204102,0.0,-1.0
9.82442479133606,0.8500334322452545,-2.6372831583023073,5.178820967674255,-4.875082039833069,-8.992139053344728,0.0,-1.0
6.619829750061036,-0.24956109300255777,-4.683590841293335,-1.2694454848766328,-8.982330751419068,-11.368340635299683,0.0,-1.0
9.791263818740845,0.331139400601387,-1.3351440846920013,-0.307164104282856,-9.929822731018067,-11.808926153182984,0.0,-1.0
8.108945274353028,-1.5460955500602722,-0.4866674825549126,-4.3236496925354,-13.520980024337769,-11.56886157989502,0.0,-1.0
7.761770439147949,0.3381451517343521,7.164411807060242,-5.895121908187867,-10.515816450119019,-5.374203944206238,0.0,-1.0
9.661268520355225,0.8165614128112794,9.618922090530395,-2.0403915345668793,-7.8393010854721075,0.4718775182962418,0.0,-1.0
9.326080942153931,0.2750932350754738,5.837207365036011,-0.5361749053001404,-6.234512686729431,-1.1430302917957307,0.0,-1.0
7.416619348526002,1.2920197248458862,9.601796865463257,-0.5791436791419983,-6.357035851478577,-2.1890695452690125,0.0,-1.0
0.921803641319275,-0.7500844448804855,3.0948379397392274,-8.022229170799255,-15.144762182235718,-9.0908429145813,0.0,-1.0
1.9627054274082185,0.5394442766904831,-3.5142499923706056,-7.582266998291016,-18.97972011566162,-18.75553607940674,0.0,-1.0
1.4944085776805878,-1.3625443696975708,-6.3831908226013185,-7.508317208290101,-18.756781768798827,-21.891318798065186,0.0,-1.0
-0.0868715487420559,-1.2322371482849122,-6.009082460403443,-9.147200345993042,-14.850986766815186,-18.22745590209961,0.0,-1.0
3.4806221365928653,1.439763593673706,-1.495809727907181,-1.2615055918693543,-8.233336472511292,-12.059265661239625,0.0,-1.0
4.468591260910034,-0.797567966580391,-6.814901804924012,-1.3865197598934174,-6.75418496131897,-7.0815879821777346,0.0,-1.0
7.520304965972901,0.3289598196744919,-6.124599623680115,3.5044419407844547,-4.117368936538696,-8.100382661819458,0.0,-1.0
9.211030912399293,1.1167197346687316,-10.022921991348268,0.13715740218758585,-10.123804807662964,-11.788998126983643,0.0,-1.0
9.986803007125856,0.3347201317548752,-12.535969161987305,0.19787408933043482,-13.217552518844606,-13.948021173477173,0.0,-1.0
8.347919869422913,0.9269412338733674,-11.5367910861969,-2.95145298242569,-17.654228496551514,-19.183200073242187,0.0,-1.0
7.646719908714295,0.8041067093610764,-11.17700514793396,-3.9501644253730777,-19.616934299468994,-23.866323280334473,0.0,-1.0
1.7167249560356141,0.6973076194524765,-9.133344554901123,-12.229895067214967,-20.355810356140136,-24.176756286621096,0.0,-1.0
-3.8114503026008606,0.9982443720102311,-5.444884300231934,-15.325511312484743,-17.327293109893798,-20.679787731170656,0.0,-1.0
-9.57003779411316,-0.2772728160023689,-2.9657759070396423,-20.36593008041382,-17.590710353851318,-21.530443382263183,0.0,-1.0
-6.062014746665954,2.8192774772644045,4.158625137805939,-19.397887229919434,-15.821208572387697,-18.196475887298586,0.0,-1.0
-4.704296922683716,1.0407460749149322,1.0443268060684205,-18.487448501586915,-16.04741635322571,-19.87069845199585,0.0,-1.0
-4.272741150856018,1.751442539691925,1.2507635235786438,-15.681871604919435,-16.284834337234496,-21.148395252227782,0.0,-1.0
-3.45431170463562,1.5956030666828156,-1.9044797122478485,-18.046552562713625,-19.395395851135255,-22.93284330368042,0.0,-1.0
-4.896099042892456,-0.5302589446306228,-4.58177375793457,-21.02945394515991,-24.13783550262451,-26.98793878555298,0.0,-1.0
-9.547463178634644,-0.19989797472953796,-2.9811885595321654,-21.990645503997804,-25.6904691696167,-29.615414142608643,0.0,-1.0
-10.124271440505982,-0.6568298488855362,-6.235446453094482,-20.704541301727296,-22.026764488220216,-25.860631942749023,0.0,-1.0
-8.364110827445984,2.923118555545807,-3.8357369899749756,-17.037097549438478,-12.675461339950562,-18.98641519546509,0.0,-1.0
-9.024521970748902,0.9445334672927856,-0.9076364278793335,-16.218668603897097,-12.350238275527955,-14.211126995086671,0.0,-1.0
-3.891627287864685,-0.1724976271390915,-5.523037791252136,-13.155746698379517,-12.262588405609131,-14.373505210876466,0.0,-1.0
2.481132388114929,1.7335388839244843,-6.955328249931336,-7.479671359062195,-11.34405369758606,-16.580166864395142,0.0,-1.0
2.4159009218215943,-1.9264311075210572,-10.408238554000855,-9.239053916931153,-13.496226453781128,-21.666666126251222,0.0,-1.0
5.592316746711731,-1.0749965250492097,-12.548890686035156,-8.511388063430786,-17.65454092025757,-26.886899757385255,0.0,-1.0
8.078587102890015,1.4034892737865448,-14.784509611129762,-3.4896518826484684,-17.334142398834228,-29.421120643615723,0.0,-1.0
7.319472599029542,-0.0669440232217312,-18.329896831512453,-9.94352331161499,-20.707809734344483,-31.201364994049072,0.0,-1.0
5.47820098400116,1.6899473905563356,-14.422389507293701,-12.397410249710083,-19.203127098083495,-29.283183574676514,0.0,-1.0
2.042726826667786,0.614328208565712,-11.08842101097107,-13.455437135696412,-15.846896409988403,-21.74855718612671,0.0,-1.0
0.550497829914093,0.35620448738336563,-4.769528388977051,-11.255937194824218,-14.586791467666627,-19.691195011138916,0.0,-1.0
-3.6280548334121705,0.670530053973198,-2.0473974108695985,-9.217569780349733,-10.228579902648926,-14.823741817474366,0.0,-1.0
-5.6464947223663335,-0.09948193207383156,-3.85332909822464,-10.676170921325683,-11.467511129379274,-17.188112354278566,0.0,-1.0
-6.736748313903809,-1.7364968955516815,-0.19600588381290437,-9.50418348312378,-12.449253559112549,-15.661943578720093,0.0,-1.0
-7.288958716392518,-1.0072740554809572,0.21624476909637452,-12.240948057174682,-16.902587127685546,-17.128485488891602,0.0,-1.0
-6.392064356803894,0.4110051825642586,3.07989217042923,-11.9582266330719,-18.734207153320312,-18.755225658416748,0.0,-1.0
-4.5837975025177,1.4125188946723939,5.812142372131348,-7.720513987541199,-14.684561061859132,-13.199337816238405,0.0,-1.0
-2.020619720220566,-1.7846031367778779,2.9442915201187136,-5.268494582176209,-10.613897466659546,-10.753857278823853,0.0,-1.0
1.9043240010738374,1.5962257862091065,4.043574857711792,-5.923923468589783,-9.067801666259767,-9.898530292510987,0.0,-1.0
2.501682507991791,-0.36756940037012104,-4.106004023551941,-10.430346536636353,-11.560921812057495,-12.060511350631714,0.0,-1.0
9.433347415924073,0.985011237859726,-3.0651021122932436,-7.520616388320923,-11.056973361968994,-10.032574081420899,0.0,-1.0
12.720920991897584,1.5890643239021303,-3.420061254501343,-7.191033911705017,-12.642612791061403,-12.914125013351441,0.0,-1.0
10.836992025375366,-0.1661145955324173,-5.860871458053589,-10.848512649536133,-15.872428035736085,-15.086069583892822,0.0,-1.0
11.3927827835083,1.7567357182502747,-2.2446486711502076,-6.371514487266541,-13.09954447746277,-11.812039375305176,0.0,-1.0
