CP3,CPZ,CP4,PO3,POZ,PO4,taskID,stimID
2.2625524520874025,-3.2955140948295596,-5.190497303009034,0.37332971245050434,-2.528771495819092,-6.993159556388855,0.0,-1.0
4.3456014633178714,-2.169920575618744,-8.923482942581177,-3.4614731669425964,-12.520244836807251,-16.318306732177735,0.0,-1.0
6.203531670570373,-2.2625524520874025,-8.487101125717164,0.14836663529276847,-7.795398044586182,-9.742846155166626,0.0,-1.0
7.002656435966492,-1.791608887910843,-10.070716810226441,-6.834362196922303,-14.864842557907105,-22.231954765319824,0.0,-1.0
3.5139385700225834,-3.1005980014801025,-7.614493703842164,-5.178509545326233,-8.59903793334961,-12.528184604644776,0.0,-1.0
3.7146149754524234,-1.6564753711223603,-7.837899684906006,-10.085195446014405,-10.000970220565796,-14.884459161758423,0.0,-1.0
1.385585618019104,-1.6441763162612917,-6.851954555511475,-11.186190605163574,-11.675505208969117,-11.953244876861573,0.0,-1.0
0.9302105426788331,-2.1440770268440246,-4.8940752983093265,-12.284383964538575,-8.327213788032532,-8.355859637260437,0.0,-1.0
4.947786140441894,0.24099848046898842,-5.928126668930054,-4.25032274723053,-7.1619209289550785,-17.24228982925415,0.0,-1.0
2.4590251564979555,-0.7739040613174438,-6.624500584602356,-7.7198916435241705,-6.188585901260376,-7.638624429702759,0.0,-1.0
3.3579435110092164,-0.7956998080015183,-2.691305422782898,-8.684507846832275,-6.728964257240296,-15.289237117767335,0.0,-1.0
1.6211351931095124,-2.0481758415699005,-4.817167496681214,-9.081346035003662,-8.192703366279602,-16.159353160858156,0.0,-1.0
4.405072617530823,0.6878109276294708,-5.814321827888489,-9.155762958526612,-5.519612646102906,-13.743607950210572,0.0,-1.0
4.8123414516448975,2.040702956914902,-4.419551253318787,-4.389971137046814,-4.745708584785461,-9.483321189880371,0.0,-1.0
3.7614757776260377,-0.7997475475072862,-8.723740053176881,-7.285377860069275,-6.207267737388611,-6.318581700325012,0.0,-1.0
3.214869976043701,0.5849039286375046,-12.21463737487793,-11.680175542831421,-13.180188846588136,-21.948610496520995,0.0,-1.0
2.204637908935547,0.0504415450617671,-9.63262267112732,-13.443449878692627,-12.012715530395509,-16.908192729949953,0.0,-1.0
2.4306907296180724,-0.8215432941913605,-7.414907026290894,-13.006912851333619,-9.832520771026612,-13.403283405303956,0.0,-1.0
4.151619386672974,-1.173077291250229,-3.3517160654067997,-9.666094064712524,-7.772201085090638,-10.190125751495362,0.0,-1.0
2.764943790435791,-3.159913694858551,-6.155425429344177,-11.639074802398682,-9.639005327224732,-11.912455558776855,0.0,-1.0
5.877529549598694,0.0907636396586895,-2.534376096725464,-1.0088308542966844,1.2095073223114015,-0.49585284590721135,0.0,-1.0
8.677968978881836,1.5893757462501528,-3.692196571826935,2.2356189250946046,2.009721940755844,-0.041256201267242436,0.0,-1.0
5.245764756202698,-0.9063909262418748,-4.37549250125885,-5.966425108909607,-5.721845912933349,-7.290204405784607,0.0,-1.0
6.524395823478699,-2.570494830608368,-2.503083658218384,-1.0024478226900102,-2.817098021507263,-7.1114795207977295,0.0,-1.0
2.171477437019348,-2.4710129141807555,-6.804626369476319,-1.8650916695594788,-4.848771357536316,-3.5773017525672914,0.0,-1.0
-0.2635726422071457,-2.0618759214878084,-4.972695422172547,-4.499261355400086,-10.502427291870118,-13.053306770324708,0.0,-1.0
-1.846409583091736,-5.315978479385376,-5.686349773406983,-10.27715277671814,-9.22364101409912,-7.4648813009262085,0.0,-1.0
1.8369129538536073,-2.7431482315063476,-8.588140153884888,-4.409431529045105,-3.4597605943679812,-6.015621328353882,0.0,-1.0
0.9566768109798431,-2.936196041107178,-9.067023611068725,-4.240047812461853,-5.271296882629395,-9.227688503265382,0.0,-1.0
1.7322934448719025,-5.22132260799408,-10.2475736618042,-6.502755475044251,-4.847058534622192,-5.959263896942139,0.0,-1.0
-0.5213849723339081,-3.8181446313858034,-13.747345018386842,-8.2710120677948,-7.433277440071106,-13.513040256500245,0.0,-1.0
-7.724561977386475,-7.1121018648147585,-14.580720233917237,-11.93783197402954,-9.389600086212159,-11.923976182937622,0.0,-1.0
-6.439703965187073,-5.496727108955383,-12.325173282623291,-9.693495225906373,-6.546814227104187,-9.213209867477417,0.0,-1.0
-9.119955396652221,-2.235152041912079,-10.718672561645509,-13.012828874588013,-4.88582410812378,-10.497290325164796,0.0,-1.0
-8.78757061958313,-3.140453052520752,-13.033534955978395,-12.008668041229248,-4.174193501472473,-8.646054697036744,0.0,-1.0
-12.9633207321167,-0.31899605691432953,-6.326054835319519,-8.952906847000122,5.4016046047210695,2.0684146642684937,0.0,-1.0
-13.878430795669557,-3.864382839202881,-12.581895446777343,-17.57607650756836,-7.47904851436615,-11.296415090560913,0.0,-1.0
-13.271574783325196,-1.924251526594162,-6.944430470466614,-8.938428211212159,3.59131350517273,1.5649333477020264,0.0,-1.0
-12.07483377456665,-0.3540249064564705,-7.427361917495728,-6.312509965896607,5.508559155464172,-1.0988160789012908,0.0,-1.0
-8.603864479064942,-1.1604669392108917,-5.920965456962586,-11.599687385559083,0.9177558392286301,-3.89551956653595,0.0,-1.0
-5.852931690216065,0.6960621803998948,0.26855452358722687,2.0765102684497836,11.321323871612549,7.089994883537293,0.0,-1.0
-4.70896725654602,-1.611794149875641,-3.0789581537246704,2.2320383191108704,6.570166897773743,6.751071238517762,0.0,-1.0
-2.437229597568512,-2.5093111038208007,-1.6910372436046601,-1.8691394090652467,2.993176317214966,4.932217526435852,0.0,-1.0
-2.8845089435577393,-4.06801700592041,1.188334232568741,0.051064280234277254,1.4377397239208223,6.375094842910767,0.0,-1.0
-7.3917100667953495,-8.856227731704712,-4.906063055992127,-12.613187885284425,-12.546088886260987,-7.120975899696351,0.0,-1.0
-4.000294661521912,-7.205667757987976,-3.177817225456238,-6.83529646396637,-10.908139514923096,-6.965603685379029,0.0,-1.0
-5.952569317817688,-8.275993824005127,-4.32691912651062,-8.75627818107605,-13.430994987487793,-9.772426271438599,0.0,-1.0
-5.708612966537475,-6.1091872215271,-9.44642415046692,-8.290628170967102,-14.684404850006104,-10.32027726173401,0.0,-1.0
-3.6040795683860782,-3.8973875999450684,-6.506647753715516,-3.5335546731948853,-9.471333932876588,-9.390222930908203,0.0,-1.0
-3.9911092042922975,-5.2660037040710455,-8.33141748905182,-0.8039509981870652,-5.047268056869507,-1.1434973001480102,0.0,-1.0
1.9041682898998262,-2.6534743666648866,-7.275102925300598,2.659546101093292,-7.857515788078309,-13.663742637634279,0.0,-1.0
-0.6028075844049454,-6.932909846305847,-5.974053454399109,-6.027141952514649,-11.988741016387939,-12.825385665893556,0.0,-1.0
0.29081730991601945,-6.736436891555787,-7.294874739646912,-1.5249225854873658,-10.080680322647096,-9.154050636291505,0.0,-1.0
-0.8916009932756425,-3.218139410018921,-4.76610324382782,-1.0888523161411285,-6.975878620147705,-9.380414628982544,0.0,-1.0
-4.89858992099762,-5.962999963760376,-6.652056455612183,-10.823602867126466,-19.08387336730957,-18.72813491821289,0.0,-1.0
-4.37876193523407,-2.4218169450759888,-2.2479181051254273,-0.5192053914070129,-0.14805527552962303,2.679473376274109,0.0,-1.0
-3.808959424495697,-4.0189767479896545,-5.716241312026978,-3.8785500526428223,-12.362848377227783,-15.238328075408937,0.0,-1.0
-3.3059449911117555,-3.420995271205902,-5.002742671966553,-3.430647611618042,-9.75779242515564,-11.967723512649536,0.0,-1.0
-3.5601765275001527,-4.205641651153565,-2.9852365493774413,-5.537827849388123,-8.501424551010132,-10.051723051071168,0.0,-1.0
-4.37346875667572,-6.668714547157288,-5.708612966537475,-11.343431854248047,-14.965414953231813,-15.058824634552003,0.0,-1.0
-2.6841439604759216,-1.0212855577468873,1.6351466953754425,-3.8516167759895326,-4.722667336463928,-5.832537031173707,0.0,-1.0
-3.6050135850906373,-4.609329628944397,-3.102310574054718,-9.260538053512574,-12.790823793411256,-17.348932456970214,0.0,-1.0
-4.302009844779969,-5.283751773834228,-5.106739211082458,-12.397255039215088,-9.839214849472047,-14.764894008636475,0.0,-1.0
-3.852083659172058,-4.561379098892212,-3.135004162788391,-13.376506090164185,-12.062067461013795,-16.62702741622925,0.0,-1.0
-5.1970356702804565,-5.917384600639344,-8.227887582778932,-13.623887586593629,-14.195246458053589,-21.270140361785888,0.0,-1.0
-6.07664909362793,-4.341864895820618,-4.495836210250855,-8.187565398216249,-10.300350236892701,-16.201231956481934,0.0,-1.0
-3.325716805458069,-4.460340070724487,-6.2589548349380495,-1.0082081347703935,-2.426020395755768,-6.904419708251954,0.0,-1.0
-7.763638472557068,-4.534756994247437,-5.019867897033691,-7.98408694267273,-7.8579829216003425,-11.557652378082276,0.0,-1.0
-8.261515188217164,-6.113078999519348,-6.200106525421143,-12.381064081192017,-9.010976600646973,-16.726820755004884,0.0,-1.0
-10.459147596359253,-9.11357274055481,-8.6184983253479,-21.15540075302124,-19.63857364654541,-26.506097316741943,0.0,-1.0
-6.528132390975952,-4.831801843643189,-11.89564175605774,-14.519380044937135,-8.7087947845459,-19.227570247650146,0.0,-1.0
-9.406257677078248,-6.308462476730347,-14.406821393966675,-18.773127937316897,-14.220934295654297,-26.490996837615967,0.0,-1.0
-8.335153555870056,-6.822530150413513,-12.663162660598756,-21.099200534820557,-12.921598148345948,-21.806471729278567,0.0,-1.0
-6.994872379302979,-5.209334850311279,-13.893842697143555,-20.507602214813232,-16.66843957901001,-27.481768512725832,0.0,-1.0
-10.211454677581788,-7.143394303321839,-17.4070032119751,-21.16193962097168,-16.888419914245606,-25.036131763458254,0.0,-1.0
-8.489747714996339,-3.6535869598388673,-9.315961217880249,-14.047814512252808,-10.932426452636719,-17.25583419799805,0.0,-1.0
-8.290161037445069,-4.39401912689209,-17.20694990158081,-18.72953681945801,-14.005001449584961,-21.548814296722412,0.0,-1.0
-11.073320531845093,-7.449157476425171,-15.347618293762208,-24.2581787109375,-19.286574268341067,-25.40198793411255,0.0,-1.0
